,id,type,first node,amenity
819,22797872,way,3810278026.0,school
820,22823385,way,912125769.0,music_venue
821,22868362,way,245783457.0,school
822,22868413,way,3589348879.0,school
823,22868462,way,245784122.0,school
824,22869625,way,245794880.0,school
825,22869701,way,245795665.0,school
826,22869909,way,245797809.0,school
827,22870075,way,245798735.0,school
828,22870076,way,245798756.0,school
829,22870087,way,180544219.0,school
830,22870161,way,245799463.0,parking
831,22883979,way,4481700741.0,post_depot
832,22889351,way,246222537.0,school
833,22889910,way,246236552.0,parking
834,22905783,way,31378455.0,school
835,22917385,way,246762186.0,university
836,22917413,way,1189466925.0,public_building
837,22917418,way,1188082622.0,public_building
838,22924013,way,246833176.0,school
839,22924454,way,246836721.0,school
840,22924469,way,3014718874.0,parking
841,22933505,way,247050536.0,parking
842,22934322,way,247056546.0,parking
843,22934760,way,880337356.0,school
844,22936244,way,247072974.0,parking
845,22936253,way,247073068.0,parking
846,22936276,way,247073165.0,public_building
847,22936277,way,247073169.0,parking
848,22941351,way,247119315.0,recycling
849,22950436,way,247278633.0,parking
850,22950473,way,247278993.0,parking
851,22967711,way,247462391.0,parking
852,22968166,way,247465739.0,social_club
853,22968167,way,247465743.0,social_club
854,22969181,way,247473184.0,school
855,22969490,way,247426124.0,school
856,22970518,way,247486727.0,school
857,22987506,way,248042533.0,school
858,22987509,way,247806143.0,school
859,22987512,way,247806135.0,school
860,22987520,way,1848539643.0,school
861,22992563,way,247884518.0,school
862,22995826,way,247915786.0,public_building
863,22995828,way,247915793.0,parking
864,22999671,way,247951312.0,place_of_worship
865,22999724,way,247951713.0,place_of_worship
866,22999812,way,913694000.0,parking
867,22999919,way,247953697.0,parking
868,23010078,way,4119410615.0,parking
869,23010369,way,1773062887.0,parking
870,23015878,way,248152343.0,school
871,23023276,way,248228813.0,parking
872,23028424,way,2063260406.0,fuel
873,23031360,way,248478308.0,school
874,23031361,way,248478321.0,parking
875,23031369,way,248478353.0,school
876,23038306,way,248543974.0,school
877,23038814,way,248550404.0,cinema
878,23039042,way,248552968.0,parking
879,23041821,way,248591843.0,college
880,23044971,way,246618475.0,school
881,23051295,way,248742764.0,school
882,23058349,way,30554049.0,school
883,23060039,way,248829578.0,school
884,23062175,way,248855536.0,parking
885,23074524,way,249065496.0,social_centre
886,23081462,way,249136488.0,parking
887,23081724,way,249138879.0,cinema
888,23082857,way,249148993.0,parking
889,23083277,way,249153315.0,parking
890,23083305,way,249153765.0,parking
891,23083528,way,1633780528.0,parking
892,23083567,way,249159036.0,parking
893,23085412,way,249184716.0,parking
894,23088172,way,249224701.0,school
895,23088561,way,249229446.0,hospital
896,23089370,way,249238987.0,school
897,23090003,way,249246017.0,hospital
898,23095576,way,249316570.0,parking
899,23095582,way,249316691.0,college
900,23107374,way,249470248.0,fountain
901,23108964,way,249485586.0,school
902,23109454,way,249489791.0,hospital
903,23117163,way,249573037.0,parking
904,23117181,way,249573108.0,place_of_worship
905,23117234,way,4705516848.0,public_building
906,23123610,way,249661146.0,marketplace
907,23123775,way,249662821.0,parking
908,23124013,way,249664193.0,parking
909,23124869,way,249673896.0,public_building
910,23124922,way,249674217.0,parking
911,23124924,way,249674228.0,parking
912,23124949,way,249674405.0,grave_yard
913,23124966,way,249674494.0,school
914,23127265,way,249708505.0,parking
915,23127282,way,249708713.0,parking
916,23140347,way,249855771.0,parking
917,23141601,way,249890807.0,school
918,23142092,way,249903574.0,parking
919,23142923,way,249936863.0,school
920,23152786,way,1515080420.0,parking
921,23152787,way,1515080625.0,parking
922,23152793,way,250123810.0,parking
923,23152794,way,254299966.0,parking
924,23152891,way,250125816.0,parking
925,23158997,way,250277642.0,parking
926,23159256,way,1561378627.0,parking
927,23159257,way,1572499335.0,parking
928,23159258,way,1572499148.0,parking
929,23159259,way,27513563.0,parking
930,23167442,way,250420215.0,school
931,23167561,way,250421343.0,grave_yard
932,23187256,way,250746945.0,parking
933,23187265,way,250747015.0,parking
934,23187277,way,250747049.0,parking
935,23192428,way,250804274.0,parking
936,23196079,way,250855014.0,school
937,23203685,way,1273210064.0,college
938,23209419,way,2130514565.0,school
939,23215609,way,253905213.0,parking
940,23224770,way,251224319.0,school
941,23227146,way,2312066695.0,parking
942,23227909,way,251295968.0,parking
943,23228220,way,251300158.0,parking
944,23235442,way,251385724.0,parking
945,23239618,way,251448326.0,parking
946,23251672,way,1104391387.0,parking
947,23251940,way,1113809150.0,parking
948,23263836,way,4242813452.0,bus_station
949,23265126,way,3234417137.0,school
950,23265252,way,251777522.0,school
951,23265614,way,251781928.0,parking
952,23267721,way,251803122.0,parking
953,23269115,way,1132688650.0,parking
954,23269120,way,251815421.0,parking
955,23269123,way,251815459.0,library
956,23269150,way,251815624.0,school
957,23277734,way,251911385.0,parking
958,23285524,way,252036607.0,hospital
959,23294390,way,252146150.0,parking
960,23320778,way,252507983.0,parking
961,23326285,way,252589001.0,parking
962,23339306,way,252725304.0,parking
963,23340632,way,252738385.0,school
964,23352390,way,252860733.0,parking
965,23359141,way,252929577.0,parking
966,23359142,way,252929581.0,parking
967,23359143,way,252929587.0,parking
968,23359886,way,1370176089.0,parking
969,23363174,way,252963417.0,parking
970,23370976,way,253054037.0,parking
971,23376189,way,253100838.0,parking
972,23376195,way,253100983.0,parking
973,23376302,way,3837736947.0,parking
974,23382030,way,253167691.0,school
975,23386262,way,253214799.0,parking
976,23386277,way,3869257311.0,parking
977,23388084,way,253234521.0,school
978,23388085,way,253234526.0,courthouse
979,23388092,way,253234540.0,school
980,23388464,way,253237825.0,school
981,23388508,way,253238159.0,parking
982,23389892,way,253241101.0,school
983,23391751,way,253264696.0,social_facility
984,23391924,way,981301580.0,school
985,23392183,way,253473293.0,school
986,23398346,way,253326403.0,parking
987,23398437,way,253328762.0,parking
988,23398485,way,746437688.0,parking
989,23401532,way,1686486234.0,school
990,23401533,way,1686486234.0,school
991,23401848,way,253365842.0,school
992,23404397,way,253393375.0,school
993,23404432,way,2589632851.0,restaurant
994,23404433,way,253393564.0,restaurant
995,23404434,way,2589632834.0,fast_food
996,23404435,way,2589632833.0,restaurant
997,23404599,way,566766889.0,parking
998,23406906,way,253415546.0,school
999,23412278,way,253472405.0,parking
1000,23422438,way,253630469.0,place_of_worship
1001,23433107,way,253795958.0,parking
1002,23437553,way,253821958.0,parking
1003,23437559,way,2048191393.0,school
1004,23438593,way,253832558.0,school
1005,23444176,way,1889845572.0,parking
1006,23445168,way,253905266.0,parking
1007,23445692,way,253909783.0,parking
1008,23448500,way,253944132.0,cafe
1009,23452490,way,1747831731.0,parking
1010,23463656,way,254098979.0,parking
1011,23463664,way,254099265.0,parking
1012,23463675,way,254099551.0,parking
1013,23463681,way,1515080375.0,parking
1014,23463883,way,1561971043.0,parking
1015,23464004,way,1572499193.0,parking
1016,23464049,way,1572503611.0,parking
1017,23464099,way,1562261324.0,parking
1018,23464119,way,1562228579.0,parking
1019,23464319,way,1562204530.0,parking
1020,23479113,way,254263755.0,parking
1021,23479811,way,1501375977.0,parking
1022,23481212,way,254290607.0,school
1023,23481852,way,254297466.0,parking
1024,23482477,way,254303434.0,parking
1025,23483132,way,254311536.0,public_building
1026,23484585,way,254327670.0,parking
1027,23485711,way,254338093.0,community_centre
1028,23485744,way,254338269.0,school
1029,23486327,way,254343307.0,school
1030,23486376,way,1398979211.0,theatre
1031,23487251,way,254349329.0,parking
1032,23494592,way,254440870.0,parking
1033,23506401,way,254579099.0,school
1034,23507251,way,254585742.0,parking
1035,23507331,way,254586447.0,school
1036,23507820,way,254589308.0,school
1037,23508305,way,254593378.0,parking
1038,23517200,way,254679493.0,school
1039,23517767,way,254692777.0,school
1040,23518741,way,254721790.0,school
1041,23520898,way,254725895.0,school
1042,23539954,way,249567863.0,parking
1043,23546090,way,254967703.0,school
1044,23547642,way,254987532.0,parking
1045,23551108,way,255005857.0,parking
1046,23557033,way,255094737.0,parking
1047,23561571,way,3445105914.0,university
1048,23599300,way,954141670.0,parking
1049,23600789,way,255589943.0,parking
1050,23601782,way,255598196.0,parking
1051,23601883,way,255600126.0,parking
1052,23613986,way,255747897.0,theatre
1053,23647908,way,256199953.0,school
1054,23654508,way,1131843218.0,parking
1055,23654549,way,256276814.0,parking
1056,23655329,way,256301699.0,parking
1057,23655345,way,256302031.0,parking
1058,23660149,way,1344241273.0,school
1059,23679962,way,256407175.0,place_of_worship
1060,23680890,way,256420317.0,parking
1061,23687880,way,256508637.0,parking
1062,23691888,way,256546994.0,college
1063,23699299,way,256612244.0,school
1064,23699604,way,256615997.0,school
1065,23700249,way,256622048.0,parking
1066,23701037,way,256628466.0,clinic
1067,23701539,way,1465829266.0,parking
1068,23706653,way,269171969.0,parking
1069,23706775,way,256698520.0,parking
1070,23719088,way,256849136.0,parking
1071,23719089,way,1298854852.0,car_rental
1072,23729269,way,256991130.0,parking
1073,23729281,way,256991215.0,parking
1074,23729284,way,256991230.0,parking
1075,23729289,way,256991252.0,parking
1076,23729644,way,256992417.0,parking
1077,23731859,way,2508531166.0,parking
1078,23731870,way,257015898.0,parking
1079,23734319,way,257043721.0,scout_hut
1080,23774682,way,912654258.0,parking
1081,23775074,way,2210524019.0,bus_garage
1082,23777667,way,257631581.0,courthouse
1083,23777914,way,257639167.0,parking
1084,23777918,way,257639191.0,fast_food
1085,23777919,way,257639196.0,parking
1086,23777920,way,1073944057.0,arts_centre
1087,23792410,way,2255420878.0,parking
1088,23792411,way,3071523203.0,parking
1089,23792413,way,2255420881.0,parking
1090,23792421,way,257807930.0,school
1091,23792427,way,257807945.0,school
1092,23792588,way,257809247.0,parking
1093,23806472,way,1663401964.0,school
1094,23806544,way,257971086.0,parking
1095,23806545,way,257971081.0,doctors
1096,23807664,way,257999535.0,parking
1097,23807671,way,257999723.0,parking
1098,23809546,way,258016422.0,public_building
1099,23838645,way,258326432.0,grave_yard
1100,23842911,way,258366077.0,parking
1101,23843903,way,1184510726.0,parking
1102,23843926,way,258376269.0,parking
1103,23843933,way,596652539.0,parking
1104,23843942,way,741594786.0,parking
1105,23844009,way,1199392762.0,parking
1106,23844030,way,258377800.0,parking
1107,23844066,way,258378166.0,parking
1108,23844106,way,256575750.0,parking
1109,23844122,way,258379867.0,townhall
1110,23854263,way,258511748.0,parking
1111,23860648,way,258601187.0,school
1112,23865976,way,258662977.0,parking
1113,23866301,way,258671557.0,bank
1114,23873274,way,1171020545.0,parking
1115,23873369,way,258750120.0,school
1116,23873385,way,2204416240.0,school
1117,23873386,way,258750162.0,school
1118,23873719,way,258757009.0,school
1119,23899761,way,259045382.0,parking
1120,23899770,way,452556457.0,parking
1121,23905899,way,259102641.0,parking
1122,23988892,way,2380434141.0,bank
1123,24004065,way,260282121.0,school
1124,24005397,way,703524087.0,university
1125,24017914,way,260455834.0,school
1126,24017962,way,260456639.0,place_of_worship
1127,24020239,way,2858297432.0,school
1128,24020664,way,260488279.0,parking
1129,24020688,way,260488374.0,school
1130,24038541,way,260700634.0,school
1131,24058442,way,260983594.0,school
1132,24058551,way,2089931508.0,school
1133,24058553,way,2087935194.0,school
1134,24150425,way,4061069334.0,school
1135,24151427,way,261621620.0,school
1136,24151696,way,2598183661.0,place_of_worship
1137,24152397,way,261632050.0,parking
1138,24152472,way,2188523807.0,parking
1139,24152680,way,1478340606.0,parking
1140,24152816,way,261636788.0,parking
1141,24168098,way,261768132.0,place_of_worship
1142,24213600,way,262175044.0,parking
1143,24214047,way,3697110068.0,parking
1144,24214121,way,262182174.0,grave_yard
1145,24214179,way,262182560.0,grave_yard
1146,24214195,way,262182700.0,grave_yard
1147,24215299,way,262191951.0,cafe
1148,24216078,way,262199105.0,parking
1149,24217929,way,3908992552.0,parking
1150,24217952,way,262216132.0,parking
1151,24217955,way,262216147.0,parking
1152,24235607,way,262408287.0,grave_yard
1153,24235964,way,764099516.0,school
1154,24236383,way,1767725649.0,parking
1155,24239295,way,262443348.0,grave_yard
1156,24250923,way,262556632.0,parking
1157,24251319,way,262560292.0,place_of_worship
1158,24264487,way,262702974.0,parking
1159,24265532,way,262712407.0,parking
1160,24265564,way,262712592.0,school
1161,24280718,way,262897659.0,cafe
1162,24281299,way,262903076.0,parking
1163,24281408,way,2001998701.0,shop
1164,24282400,way,262927858.0,marketplace
1165,24300652,way,263254978.0,parking
1166,24313551,way,263542874.0,parking
1167,24313886,way,262410673.0,school
1168,24317101,way,263674966.0,school
1169,24348883,way,264137885.0,place_of_worship
1170,24349019,way,2844478582.0,place_of_worship
1171,24350124,way,264151622.0,school
1172,24350630,way,264155432.0,parking
1173,24350633,way,264155443.0,library
1174,24367993,way,264380018.0,parking
1175,24367998,way,264380055.0,parking
1176,24368728,way,264386866.0,parking
1177,24369959,way,264398962.0,school
1178,24380034,way,264530256.0,fountain
1179,24384626,way,264589002.0,school
1180,24384849,way,3021801601.0,school
1181,24391696,way,379422475.0,school
1182,24396776,way,264781914.0,parking
1183,24397610,way,264790796.0,school
1184,24414388,way,265061769.0,hospital
1185,24420016,way,265241509.0,school
1186,24420018,way,1041308372.0,school
1187,24420423,way,4200366695.0,school
1188,24420859,way,265281638.0,parking
1189,24436181,way,265588127.0,parking
1190,24436409,way,265590177.0,gardens
1191,24436446,way,265590379.0,public_building
1192,24437604,way,265603074.0,hospital
1193,24437660,way,265603559.0,hospital
1194,24461927,way,265896771.0,school
1195,24462142,way,265903716.0,school
1196,24462417,way,265912447.0,embassy
1197,24471188,way,266036252.0,school
1198,24489630,way,266284111.0,school
1199,24496972,way,266378608.0,school
1200,24498294,way,266389651.0,parking
1201,24508234,way,266527285.0,parking
1202,24508243,way,266527438.0,parking
1203,24508244,way,266527442.0,parking
1204,24524820,way,266679740.0,school
1205,24525110,way,266683061.0,hospital
1206,24526012,way,266689738.0,school
1207,24526044,way,266689992.0,school
1208,24527412,way,266705048.0,scout_hall
1209,24533058,way,2038204419.0,parking
1210,24533063,way,266755240.0,fire_station
1211,24533078,way,1109321786.0,parking
1212,24533083,way,266755416.0,fuel
1213,24533158,way,266756044.0,fuel
1214,24533175,way,266756092.0,place_of_worship
1215,24533178,way,266756109.0,pub
1216,24533203,way,1675726717.0,place_of_worship
1217,24533367,way,266759003.0,parking
1218,24539512,way,1680161698.0,parking
1219,24545677,way,266884234.0,place_of_worship
1220,24547642,way,3796699319.0,recycling
1221,24547728,way,266902526.0,public_building
1222,24547729,way,266902530.0,place_of_worship
1223,24549104,way,266917521.0,parking
1224,24549123,way,266917624.0,youth_centre
